rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,calibration_boost_total,calibration_utilization_boost,calibration_spend_boost,calibration_disease_burden_boost,calibration_population_impact_boost,calibration_risk_boost,calibration_notes,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
423,ajmaline,40.585440727465816,54.24,54.24,55.685844285145365,63.5,63.5,17.767323775388295,25.26,25.26,37.455027213593524,52.99,52.99,65.63056302270012,95.3,95.3,54.68,3176,53.12,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,27.3,46.0,12.0,16.0,46.0,0.0,18.0,80.0,0.0,8.0,0.0,0.0,0.0,0.0
426,alanine,45.03417463162087,57.96,57.96,64.11019514137794,69.34,69.34,17.767323775388295,25.26,25.26,41.54999502190363,56.44,56.44,66.99695921279702,98.56,98.56,58.1,3007,57.34,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
430,albendazole,44.93145990973052,57.76,57.76,63.95612305854241,69.12,69.12,17.767323775388295,25.26,25.26,41.34456557812293,56.26,56.26,66.93276251161555,98.37,98.37,57.94,3017,57.07,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,21.0,0.0,0.0,0.0,0.0
435,albuterol,52.883836121067304,62.22,62.22,68.8846873755476,79.71,79.71,25.767323775388295,63.94,63.94,49.2493180007965,60.44,60.44,69.90299764370104,99.98,99.98,70.45,2036,75.35,2,Strategically Important,Risk Intelligence,Spend Intelligence,Population Impact Intelligence,32.0,8.0,5.0,8.0,8.0,3.0,chronic respiratory inflammation enterprise class,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
448,ethanol,45.18501095181203,58.33,58.33,64.33644962166468,69.71,69.71,17.767323775388295,25.26,25.26,41.85166766228594,56.81,56.81,67.0912319129165,98.94,98.94,58.39,2987,57.77,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,45.0,0.0,0.0,0.0,0.0
460,alcuronium,37.173478361874416,49.91,49.91,48.81665073675826,59.92,59.92,17.767323775388295,25.26,25.26,35.433602482410734,51.94,51.94,64.91214904420549,93.85,93.85,52.18,3208,49.89,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,23.85,42.0,9.0,12.0,42.0,0.0,16.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0
479,Alfenta,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,alfentanil,44.711593986459576,57.41,57.41,63.626324173636,68.21,68.21,17.767323775388295,25.26,25.26,40.90483373158104,55.25,55.25,66.79534630957122,97.8,97.8,57.4,3049,55.58,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,17.0,0.0,0.0,0.0,0.0
508,allantoin,45.054750763308114,58.02,58.02,64.1410593389088,69.4,69.4,17.767323775388295,25.26,25.26,41.59114728527811,56.49,56.49,67.00981929510155,98.61,98.61,58.14,3006,57.4,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0
513,allethrin,33.57566706491438,48.39,48.39,41.6686837913182,52.04,52.04,17.767323775388295,25.26,25.26,33.040479888490644,48.11,48.11,64.07757948360546,90.58,90.58,48.85,3226,48.32,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
516,allobarbital,37.173478361874416,49.91,49.91,48.81665073675826,59.92,59.92,17.767323775388295,25.26,25.26,35.433602482410734,51.94,51.94,64.91214904420549,93.85,93.85,52.18,3208,49.89,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,23.85,42.0,9.0,12.0,42.0,0.0,16.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0
519,allopurinol,45.12842658967211,58.2,58.2,64.25157307845481,69.57,69.57,17.767323775388295,25.26,25.26,41.73849893800611,56.68,56.68,67.05586668657905,98.8,98.8,58.29,2997,57.62,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0
525,allylestrenol,44.463021040754015,56.5,56.5,63.25346475507766,67.83,67.83,17.767323775388295,25.26,25.26,40.40768784016992,54.82,54.82,66.63998821850524,97.5,97.5,56.93,3078,55.05,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,14.0,0.0,0.0,0.0,0.0
528,almitrine,40.585440727465816,54.24,54.24,55.685844285145365,63.5,63.5,17.767323775388295,25.26,25.26,37.455027213593524,52.99,52.99,65.63056302270012,95.3,95.3,54.68,3176,53.12,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,27.3,46.0,12.0,16.0,46.0,0.0,18.0,80.0,0.0,8.0,0.0,0.0,0.0,0.0
529,almitrine dimesylate,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
535,alpha 1-antitrypsin,45.03417463162087,57.96,57.96,64.11019514137794,69.34,69.34,17.767323775388295,25.26,25.26,41.54999502190363,56.44,56.44,66.99695921279702,98.56,98.56,58.1,3007,57.34,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
560,alpha-amylase,38.88867449887163,53.05,53.05,52.263694942254084,61.72,61.72,17.767323775388295,25.26,25.26,36.46049475640515,52.7,52.7,65.27633412982875,94.36,94.36,53.74,3194,50.45,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,25.58,44.0,10.5,14.0,44.0,0.0,17.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0
569,eflornithine,44.883836121067304,57.68,57.68,63.88468737554759,68.76,68.76,17.767323775388295,25.26,25.26,41.2493180007965,56.19,56.19,66.90299764370104,98.3,98.3,57.8,3024,56.95,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
594,alphaprodine,37.173478361874416,49.91,49.91,48.81665073675826,59.92,59.92,17.767323775388295,25.26,25.26,35.433602482410734,51.94,51.94,64.91214904420549,93.85,93.85,52.18,3208,49.89,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,23.85,42.0,9.0,12.0,42.0,0.0,16.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0
595,algestone,31.63164443116952,46.78,46.78,37.878399840700915,47.18,47.18,17.767323775388295,25.26,25.26,31.555934621000933,46.54,46.54,63.57037783751493,88.76,88.76,46.74,3230,46.77,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,18.67,36.0,4.5,6.0,36.0,0.0,13.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0
596,alprazolam,44.77614330280101,57.52,57.52,63.72314814814815,68.34,68.34,17.767323775388295,25.26,25.26,41.033932364263904,55.36,55.36,66.83568963228461,97.91,97.91,57.49,3043,55.71,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
597,alprenolol,44.095305655117485,56.09,56.09,62.701891676622864,66.91,66.91,17.767323775388295,25.26,25.26,39.672257068896855,54.44,54.44,66.4101661024824,96.88,96.88,56.46,3105,54.54,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,0.0,0.0
598,alprostadil,45.03417463162087,57.96,57.96,64.11019514137794,69.34,69.34,17.767323775388295,25.26,25.26,41.54999502190363,56.44,56.44,66.99695921279702,98.56,98.56,58.1,3007,57.34,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
599,alseroxylon,35.41497278640648,49.33,49.33,45.304642373556355,55.13,55.13,17.767323775388295,25.26,25.26,34.32009133147485,49.03,49.03,64.52089555953803,92.46,92.46,50.23,3225,49.19,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,22.12,40.0,7.5,10.0,40.0,0.0,15.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0
611,aluminum aspirin,43.57566706491438,55.82,55.82,53.6686837913182,62.38,62.38,27.767323775388295,64.11,64.11,41.040479888490644,55.41,55.41,70.07757948360546,99.99,99.99,63.47,2619,65.21,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,46.0,10.0,12.0,10.0,8.0,6.0,anticoagulant cardiovascular enterprise class,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
612,aluminum hydroxide,45.03417463162087,57.96,57.96,64.11019514137794,69.34,69.34,17.767323775388295,25.26,25.26,41.54999502190363,56.44,56.44,66.99695921279702,98.56,98.56,58.1,3007,57.34,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
613,aluminum hydroxide gel,44.095305655117485,56.09,56.09,62.701891676622864,66.91,66.91,17.767323775388295,25.26,25.26,39.672257068896855,54.44,54.44,66.4101661024824,96.88,96.88,56.46,3105,54.54,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,0.0,0.0
615,aluminum oxide,44.833225474578526,57.61,57.61,63.80877140581442,68.53,68.53,17.767323775388295,25.26,25.26,41.14809670781893,56.11,56.11,66.87136598964557,98.22,98.22,57.71,3029,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
620,amantadine,44.833225474578526,57.61,57.61,63.80877140581442,68.53,68.53,17.767323775388295,25.26,25.26,41.14809670781893,56.11,56.11,66.87136598964557,98.22,98.22,57.71,3029,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
621,amantadine sulfate,33.57566706491438,48.39,48.39,41.6686837913182,52.04,52.04,17.767323775388295,25.26,25.26,33.040479888490644,48.11,48.11,64.07757948360546,90.58,90.58,48.85,3226,48.32,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
623,ambenonium,44.23070987654321,56.25,56.25,62.90499800876145,67.11,67.11,17.767323775388295,25.26,25.26,39.94306551174831,54.58,54.58,66.49479374087349,97.24,97.24,56.62,3093,54.76,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0
624,ambenonium chloride,38.88867449887163,53.05,53.05,52.263694942254084,61.72,61.72,17.767323775388295,25.26,25.26,36.46049475640515,52.7,52.7,65.27633412982875,94.36,94.36,53.74,3194,50.45,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,25.58,44.0,10.5,14.0,44.0,0.0,17.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0
625,ambroxol,44.833225474578526,57.61,57.61,63.80877140581442,68.53,68.53,17.767323775388295,25.26,25.26,41.14809670781893,56.11,56.11,66.87136598964557,98.22,98.22,57.71,3029,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
626,amdinocillin,44.55860049117218,56.62,56.62,63.3968339307049,67.98,67.98,17.767323775388295,25.26,25.26,40.59884674100624,55.1,55.1,66.6997253750166,97.61,97.61,57.06,3071,55.22,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,15.0,0.0,0.0,0.0,0.0
627,amdinocillin pivoxil,44.77614330280101,57.52,57.52,63.72314814814815,68.34,68.34,17.767323775388295,25.26,25.26,41.033932364263904,55.36,55.36,66.83568963228461,97.91,97.91,57.49,3043,55.71,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
632,mitomycin,45.09075899376079,58.11,58.11,64.19507168458782,69.48,69.48,17.767323775388295,25.26,25.26,41.663163746183464,56.57,56.57,67.03232443913447,98.7,98.7,58.21,3002,57.5,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,27.0,0.0,0.0,0.0,0.0
641,amikacin,45.006961038099035,57.91,57.91,64.06937475109518,69.28,69.28,17.767323775388295,25.26,25.26,41.49556783485995,56.38,56.38,66.97995071684588,98.5,98.5,58.05,3010,57.26,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,23.0,0.0,0.0,0.0,0.0
643,amikacin sulfate,44.23070987654321,56.25,56.25,62.90499800876145,67.11,67.11,17.767323775388295,25.26,25.26,39.94306551174831,54.58,54.58,66.49479374087349,97.24,97.24,56.62,3093,54.76,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0
644,amiloride,44.883836121067304,57.68,57.68,63.88468737554759,68.76,68.76,17.767323775388295,25.26,25.26,41.2493180007965,56.19,56.19,66.90299764370104,98.3,98.3,57.8,3024,56.95,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
645,aminacrine,44.77614330280101,57.52,57.52,63.72314814814815,68.34,68.34,17.767323775388295,25.26,25.26,41.033932364263904,55.36,55.36,66.83568963228461,97.91,97.91,57.49,3043,55.71,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
677,aminoglutethimide,44.97344185583433,57.84,57.84,64.01909597769813,69.22,69.22,17.767323775388295,25.26,25.26,41.42852947033055,56.32,56.32,66.95900122793044,98.44,98.44,58.0,3013,57.17,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,22.0,0.0,0.0,0.0,0.0
683,aminolevulinic acid,44.97344185583433,57.84,57.84,64.01909597769813,69.22,69.22,17.767323775388295,25.26,25.26,41.42852947033055,56.32,56.32,66.95900122793044,98.44,98.44,58.0,3013,57.17,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,22.0,0.0,0.0,0.0,0.0
689,aminophylline,44.833225474578526,57.61,57.61,63.80877140581442,68.53,68.53,17.767323775388295,25.26,25.26,41.14809670781893,56.11,56.11,66.87136598964557,98.22,98.22,57.71,3029,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
695,aminopyrine,45.144854307712734,58.25,58.25,64.27621465551573,69.62,69.62,17.767323775388295,25.26,25.26,41.771354374087345,56.73,56.73,67.06613401035443,98.86,98.86,58.33,2993,57.68,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,32.0,0.0,0.0,0.0,0.0
